OBJECTID;Source_y;Source_x;Destination_y;Destination_x;xyear;Shape_Length;YEAR;DISTANCE
7760;24,906500000000001;67,160797000000002;2,745579957962000;101,709999084469999;2005;41,112490243998167;1/1/2005 0:00:00;4511,626656660340814
7761;41,275278000000000;28,751944000000002;2,745579957962000;101,709999084469999;2005;84,048876524879205;1/1/2005 0:00:00;8780,264510362176225
7762;14,508599999999999;121,019997000000004;2,745579957962000;101,709999084469999;2005;22,614851039188995;1/1/2005 0:00:00;2271,270036817095388
7763;41,275278000000000;28,751944000000002;40,737701416015597;46,317600250244098;2005;17,591132126302899;1/1/2005 0:00:00;1494,185312247552247
7764;40,898601532000001;29,309200286900001;29,226600646972599;47,968898773193303;2005;22,062904184138436;1/1/2005 0:00:00;2258,603535843205464
7765;41,275278000000000;28,751944000000002;29,226600646972599;47,968898773193303;2005;22,740837256035530;1/1/2005 0:00:00;2325,857581124443641
7766;40,898601532000001;29,309200286900001;29,226600646972599;47,968898773193303;2005;22,062904184138436;1/1/2005 0:00:00;2258,603535843205464
7767;40,898601532000001;29,309200286900001;29,226600646972599;47,968898773193303;2005;22,062904184138436;1/1/2005 0:00:00;2258,603535843205464
7768;41,275278000000000;28,751944000000002;29,226600646972599;47,968898773193303;2005;22,740837256035530;1/1/2005 0:00:00;2325,857581124443641
7769;40,898601532000001;29,309200286900001;29,226600646972599;47,968898773193303;2005;22,062904184138436;1/1/2005 0:00:00;2258,603535843205464
7770;40,898601532000001;29,309200286900001;37,978999999999999;32,561900999999999;2005;4,371424872224317;1/1/2005 0:00:00;456,196079151109643
7771;41,275278000000000;28,751944000000002;37,978999999999999;32,561900999999999;2005;5,038892943366353;1/1/2005 0:00:00;522,448330347862793
7772;40,898601532000001;29,309200286900001;37,978999999999999;32,561900999999999;2005;4,371424872224317;1/1/2005 0:00:00;456,196079151109643
7773;41,275278000000000;28,751944000000002;55,606201171875000;49,278701782227003;2005;25,191225866136911;1/1/2005 0:00:00;1992,928103728658698
7774;41,275278000000000;28,751944000000002;39,113078999999999;30,128111000000001;2005;2,563106314821843;1/1/2005 0:00:00;281,726253571260656
7775;49,012797999999997;2,550000000000000;-8,858370000000001;13,231199999999999;2005;58,920009221850279;1/1/2005 0:00:00;7211,068960228822107
7776;48,723333300000000;2,379444400000000;48,754398000000002;-3,471660000000000;2005;5,851816027159237;1/1/2005 0:00:00;470,277171588389365
7777;14,508599999999999;121,019997000000004;18,178100585937500;120,531997680664006;2005;3,701811189805261;1/1/2005 0:00:00;488,247001737027233
7778;14,508599999999999;121,019997000000004;18,178100585937500;120,531997680664006;2005;3,701811189805261;1/1/2005 0:00:00;488,247001737027233
7779;49,012797999999997;2,550000000000000;33,942501069999999;-118,407997100000003;2005;131,396162556261061;1/1/2005 0:00:00;11570,095257361997938
7780;49,012797999999997;2,550000000000000;33,942501069999999;-118,407997100000003;2005;131,396162556261061;1/1/2005 0:00:00;11570,095257361997938
7781;49,012797999999997;2,550000000000000;33,942501069999999;-118,407997100000003;2005;131,396162556261061;1/1/2005 0:00:00;11570,095257361997938
7782;14,508599999999999;121,019997000000004;33,942501069999999;-118,407997100000003;2005;129,792959083321648;1/1/2005 0:00:00;10209,967007354252928
7783;41,275278000000000;28,751944000000002;33,942501069999999;-118,407997100000003;2005;169,426279593132904;1/1/2005 0:00:00;14739,101318381115561
7784;49,012797999999997;2,550000000000000;33,942501069999999;-118,407997100000003;2005;131,396162556261061;1/1/2005 0:00:00;11570,095257361997938
7785;41,275278000000000;28,751944000000002;33,942501069999999;-118,407997100000003;2005;169,426279593132904;1/1/2005 0:00:00;14739,101318381115561
7786;49,012797999999997;2,550000000000000;53,865898132324197;-1,660570025444030;2005;6,428978681661429;1/1/2005 0:00:00;579,911943671001723
7787;49,012797999999997;2,550000000000000;0,458600014448000;9,412280082699990;2005;49,070781149205771;1/1/2005 0:00:00;5947,540925800196419
7788;49,012797999999997;2,550000000000000;34,875099182128899;33,624900817871001;2005;34,363551707985110;1/1/2005 0:00:00;3152,983667650552434
7789;49,012797999999997;2,550000000000000;34,875099182128899;33,624900817871001;2005;34,363551707985110;1/1/2005 0:00:00;3152,983667650552434
7790;48,723333300000000;2,379444400000000;51,505299000000001;0,055278000000000;2005;3,625711208939130;1/1/2005 0:00:00;334,302207148742980
7791;48,723333300000000;2,379444400000000;51,505299000000001;0,055278000000000;2005;3,625711208939130;1/1/2005 0:00:00;334,302207148742980
7792;48,723333300000000;2,379444400000000;43,178699493408203;-0,006438999902457;2005;6,037634729894041;1/1/2005 0:00:00;612,863972668950623
7793;49,012797999999997;2,550000000000000;59,800300598144503;30,262500762939400;2005;29,916314485563710;1/1/2005 0:00:00;2275,995309080906281
7794;49,012797999999997;2,550000000000000;59,800300598144503;30,262500762939400;2005;29,916314485563710;1/1/2005 0:00:00;2275,995309080906281
7795;41,275278000000000;28,751944000000002;59,800300598144503;30,262500762939400;2005;18,589905090953877;1/1/2005 0:00:00;1836,143333085762606
7796;41,275278000000000;28,751944000000002;59,800300598144503;30,262500762939400;2005;18,589905090953877;1/1/2005 0:00:00;1836,143333085762606
7797;49,012797999999997;2,550000000000000;51,423889000000003;12,236389000000001;2005;9,986311812948058;1/1/2005 0:00:00;797,467431650014078
7798;41,275278000000000;28,751944000000002;51,423889000000003;12,236389000000001;2005;19,444117486361026;1/1/2005 0:00:00;1806,377384823097827
